Tiempo (s),RPM referencia,Torque (N·m),Velocidad angular (rad/s),Potencia (W)
2.982982982982983,894.8948948948948,3.508508508508509,93.71317425122704,328.7934692197706
2.992992992992993,897.8978978978978,3.503503503503503,94.02764799032512,329.42619416029817
3.003003003003003,900.9009009009009,3.4984984984984986,94.34212172942321,330.05577121554967
3.013013013013013,903.9039039039038,3.4934934934934936,94.65659546852129,330.6822003855248
3.023023023023023,906.9069069069069,3.488488488488488,94.97106920761937,331.3054816702237
3.033033033033033,909.9099099099099,3.483483483483484,95.28554294671744,331.92561506964637
3.043043043043043,912.9129129129128,3.478478478478478,95.60001668581552,332.5426005837927
3.053053053053053,915.9159159159159,3.4734734734734736,95.9144904249136,333.15643821266286
3.063063063063063,918.9189189189188,3.4684684684684686,96.22896416401167,333.76712795625673
3.073073073073073,921.9219219219218,3.4634634634634636,96.54343790310973,334.37466981457425
3.083083083083083,924.9249249249249,3.458458458458459,96.85791164220784,334.97906378761576
3.093093093093093,927.9279279279278,3.453453453453453,97.1723853813059,335.5803098753807
3.103103103103103,930.9309309309309,3.4484484484484486,97.48685912040399,336.1784080778696
3.113113113113113,933.9339339339339,3.4434434434434436,97.80133285950207,336.7733583950822
3.123123123123123,936.9369369369368,3.4384384384384385,98.11580659860013,337.3651608270185
3.133133133133133,939.9399399399399,3.433433433433434,98.43028033769822,337.95381537367865
3.143143143143143,942.9429429429429,3.428428428428428,98.74475407679628,338.5393220350623
3.153153153153153,945.9459459459458,3.423423423423424,99.05922781589437,339.12168081117
3.163163163163163,948.9489489489489,3.4184184184184185,99.37370155499245,339.70089170200123
3.173173173173173,951.9519519519519,3.4134134134134135,99.68817529409053,340.2769547075563
3.183183183183183,954.9549549549549,3.408408408408409,100.0026490331886,340.8498698278351
3.193193193193193,957.9579579579579,3.403403403403403,100.31712277228668,341.4196370628375
3.203203203203203,960.9609609609608,3.398398398398399,100.63159651138476,341.9862564125639
3.2132132132132134,963.963963963964,3.3933933933933935,100.94607025048285,342.5497278770139
3.2232232232232234,966.966966966967,3.388388388388388,101.26054398958091,343.11005145618753
3.2332332332332334,969.9699699699701,3.383383383383383,101.57501772867901,343.6672271500851
3.2432432432432434,972.972972972973,3.378378378378378,101.88949146777708,344.2212549587063
3.2532532532532534,975.975975975976,3.3733733733733735,102.20396520687515,344.7721348820513
3.2632632632632634,978.9789789789791,3.3683683683683685,102.51843894597323,345.31986692012003
3.2732732732732734,981.981981981982,3.363363363363363,102.8329126850713,345.86445107291246
3.2832832832832834,984.9849849849851,3.358358358358358,103.1473864241694,346.4058873404287
3.2932932932932935,987.987987987988,3.353353353353353,103.46186016326746,346.9441757226686
3.3033033033033035,990.990990990991,3.3483483483483485,103.77633390236555,347.47931621963244
3.3133133133133135,993.9939939939941,3.3433433433433435,104.09080764146363,348.01130883131987
3.3233233233233235,996.996996996997,3.338338338338338,104.4052813805617,348.540153557731
3.3333333333333335,1000.0,3.333333333333334,104.71975511965977,349.06585039886596
3.3433433433433435,1003.0030030030031,3.328328328328328,105.03422885875786,349.5883993547246
3.3533533533533535,1006.006006006006,3.3233233233233235,105.34870259785592,350.10780042530695
3.3633633633633635,1009.0090090090091,3.3183183183183185,105.66317633695401,350.62405361061315
3.3733733733733735,1012.0120120120121,3.313313313313313,105.97765007605209,351.137158910643
3.3833833833833835,1015.015015015015,3.308308308308309,106.29212381515016,351.6471163253967
3.3933933933933935,1018.0180180180181,3.303303303303303,106.60659755424825,352.1539258548741
3.4034034034034035,1021.021021021021,3.2982982982982985,106.92107129334632,352.6575874990752
3.4134134134134135,1024.0240240240241,3.2932932932932935,107.2355450324444,353.1581012580001
3.4234234234234235,1027.027027027027,3.288288288288288,107.55001877154247,353.6554671316486
3.4334334334334335,1030.03003003003,3.283283283283283,107.86449251064055,354.149685120021
3.4434434434434436,1033.033033033033,3.278278278278278,108.17896624973862,354.6407552231171
3.4534534534534536,1036.036036036036,3.2732732732732734,108.49343998883668,355.12867744093694
3.4634634634634636,1039.0390390390392,3.2682682682682684,108.80791372793479,355.61345177348056
3.4734734734734736,1042.042042042042,3.263263263263263,109.12238746703287,356.09507822074784
3.4834834834834836,1045.045045045045,3.258258258258258,109.43686120613094,356.57355678273893
3.4934934934934936,1048.048048048048,3.253253253253253,109.751334945229,357.0488874594537
3.5035035035035036,1051.051051051051,3.2482482482482484,110.06580868432708,357.5210702508923
3.5135135135135136,1054.0540540540542,3.2432432432432434,110.38028242342517,357.99010515705464
3.5235235235235236,1057.0570570570571,3.238238238238238,110.69475616252325,358.45599217794063
3.5335335335335336,1060.06006006006,3.233233233233233,111.00922990162131,358.9187313135504
3.5435435435435436,1063.063063063063,3.228228228228228,111.3237036407194,359.3783225638839
3.5535535535535536,1066.066066066066,3.2232232232232234,111.63817737981748,359.83476592894124
3.5635635635635636,1069.0690690690692,3.2182182182182184,111.95265111891557,360.2880614087223
3.5735735735735736,1072.0720720720722,3.213213213213213,112.26712485801363,360.7382090032269
3.5835835835835836,1075.0750750750751,3.208208208208208,112.58159859711171,361.18520871245545
3.5935935935935936,1078.078078078078,3.203203203203203,112.89607233620978,361.6290605364077
3.6036036036036037,1081.081081081081,3.1981981981981984,113.21054607530785,362.0697644750837
3.6136136136136137,1084.084084084084,3.1931931931931934,113.52501981440592,362.5073205284834
3.6236236236236237,1087.0870870870872,3.188188188188188,113.83949355350403,362.9417286966069
3.6336336336336337,1090.0900900900901,3.183183183183183,114.1539672926021,363.37298897945414
3.6436436436436437,1093.093093093093,3.178178178178178,114.46844103170017,363.801101377025
3.6536536536536537,1096.096096096096,3.1731731731731734,114.78291477079824,364.2260658893198
3.6636636636636637,1099.099099099099,3.1681681681681684,115.09738850989632,364.6478825163382
3.6736736736736737,1102.1021021021022,3.163163163163163,115.41186224899441,365.0665512580804
3.6836836836836837,1105.1051051051052,3.158158158158158,115.72633598809247,365.48207211454627
3.6936936936936937,1108.1081081081081,3.153153153153153,116.04080972719056,365.894445085736
3.7037037037037037,1111.111111111111,3.1481481481481484,116.35528346628864,366.30367017164946
3.7137137137137137,1114.114114114114,3.1431431431431434,116.6697572053867,366.70974737228653
3.7237237237237237,1117.1171171171172,3.138138138138138,116.9842309444848,367.1126766876475
3.7337337337337337,1120.1201201201202,3.133133133133133,117.29870468358287,367.5124581177321
3.7437437437437437,1123.1231231231232,3.128128128128128,117.61317842268095,367.90909166254045
3.7537537537537538,1126.126126126126,3.1231231231231233,117.92765216177901,368.3025773220726
3.7637637637637638,1129.129129129129,3.1181181181181183,118.24212590087708,368.6929150963285
3.7737737737737738,1132.132132132132,3.113113113113113,118.55659963997518,369.0801049853081
3.7837837837837838,1135.1351351351352,3.108108108108108,118.87107337907327,369.46414698901145
3.793793793793794,1138.1381381381382,3.103103103103103,119.18554711817134,369.8450411074386
3.803803803803804,1141.1411411411411,3.0980980980980983,119.5000208572694,370.22278734058943
3.813813813813814,1144.144144144144,3.0930930930930933,119.81449459636748,370.597385688464
3.823823823823824,1147.147147147147,3.088088088088088,120.12896833546554,370.96883615106225
3.833833833833834,1150.1501501501502,3.083083083083083,120.44344207456365,371.3371387283844
3.843843843843844,1153.1531531531532,3.078078078078078,120.75791581366171,371.7022934204302
3.853853853853854,1156.1561561561562,3.0730730730730733,121.0723895527598,372.0643002271998
3.863863863863864,1159.1591591591591,3.0680680680680683,121.38686329185788,372.4231591486931
3.873873873873874,1162.162162162162,3.063063063063063,121.70133703095594,372.7788701849101
3.883883883883884,1165.1651651651653,3.058058058058058,122.01581077005403,373.1314333358509
3.893893893893894,1168.1681681681682,3.053053053053053,122.33028450915211,373.48084860151545
3.903903903903904,1171.1711711711712,3.048048048048048,122.64475824825018,373.8271159819037
3.913913913913914,1174.1741741741741,3.0430430430430433,122.95923198734825,374.1702354770157
3.923923923923924,1177.177177177177,3.038038038038038,123.27370572644632,374.51020708685144
3.933933933933934,1180.18018018018,3.0330330330330337,123.58817946554441,374.84703081141106
3.943943943943944,1183.1831831831832,3.028028028028028,123.9026532046425,375.1807066506942
3.953953953953954,1186.1861861861862,3.023023023023023,124.21712694374057,375.5112346047012
3.963963963963964,1189.1891891891892,3.0180180180180183,124.53160068283864,375.83861467343195
3.973973973973974,1192.1921921921921,3.013013013013013,124.84607442193672,376.1628468568864
3.983983983983984,1195.195195195195,3.0080080080080087,125.16054816103478,376.4839311550647
3.993993993993994,1198.1981981981983,3.003003003003003,125.47502190013287,376.80186756796655
4.004004004004004,1201.2012012012012,2.997997997997998,125.78949563923096,377.1166560955923
4.014014014014014,1204.2042042042044,2.992992992992993,126.10396937832905,377.4282967379418
4.024024024024024,1207.2072072072074,2.987987987987988,126.41844311742713,377.736789495015
4.034034034034034,1210.2102102102103,2.9829829829829824,126.73291685652521,378.04213436681187
4.044044044044044,1213.2132132132133,2.977977977977978,127.04739059562327,378.34433135333256
4.054054054054054,1216.2162162162163,2.972972972972973,127.36186433472135,378.64338045457697
4.064064064064064,1219.2192192192192,2.9679679679679682,127.67633807381941,378.93928167054514
4.074074074074074,1222.2222222222224,2.962962962962963,127.99081181291753,379.2320350012371
4.084084084084084,1225.2252252252254,2.9579579579579574,128.3052855520156,379.52164044665267
4.094094094094094,1228.2282282282283,2.952952952952953,128.61975929111367,379.8080980067921
4.104104104104104,1231.2312312312313,2.947947947947948,128.93423303021174,380.0914076816552
4.114114114114114,1234.2342342342342,2.9429429429429432,129.2487067693098,380.3715694712421
4.124124124124124,1237.2372372372374,2.937937937937938,129.5631805084079,380.64858337555273
4.134134134134134,1240.2402402402404,2.9329329329329323,129.87765424750597,380.92244939458703
4.1441441441441444,1243.2432432432433,2.9279279279279278,130.19212798660405,381.19316752834516
4.1541541541541545,1246.2462462462463,2.9229229229229228,130.50660172570213,381.460737776827
4.1641641641641645,1249.2492492492493,2.917917917917918,130.8210754648002,381.72516014003264
4.1741741741741745,1252.2522522522524,2.9129129129129128,131.13554920389828,381.98643461796195
4.1841841841841845,1255.2552552552554,2.9079079079079073,131.45002294299636,382.24456121061496
4.1941941941941945,1258.2582582582584,2.9029029029029028,131.76449668209443,382.49953991799185
4.2042042042042045,1261.2612612612613,2.8978978978978978,132.0789704211925,382.7513707400924
4.2142142142142145,1264.2642642642643,2.892892892892893,132.39344416029058,383.00005367691676
4.2242242242242245,1267.2672672672672,2.8878878878878878,132.70791789938866,383.2455887284647
4.2342342342342345,1270.2702702702704,2.8828828828828823,133.02239163848674,383.48797589473645
4.2442442442442445,1273.2732732732734,2.8778778778778777,133.33686537758481,383.72721517573206
